C1864213,Others,New Arrivals,CA064X104K4RACAUTO,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.090078740,200-499:0.095118110,30-199:0.245669291,1-9:0.245669291,500-999:0.091811024,10-29:0.245669291,0,
C1864214,Others,New Arrivals,CA064X470J5GACTU,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.054960630,200-499:0.057952756,30-199:0.149921260,1-9:0.149921260,500-999:0.055905512,10-29:0.149921260,0,
C1864215,Others,New Arrivals,CA064X473K4RACTU,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.039527559,200-499:0.041732283,30-199:0.108031496,1-9:0.108031496,500-999:0.040314961,10-29:0.108031496,0,
C1864216,Others,New Arrivals,CA064X103K4RACTU,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.038425197,200-499:0.040472441,30-199:0.104724409,1-9:0.104724409,500-999:0.039055118,10-29:0.104724409,0,
C1864217,Others,New Arrivals,CA064X222K5RACTU,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.038267717,200-499:0.040472441,30-199:0.104566929,1-9:0.104566929,500-999:0.039055118,10-29:0.104566929,0,
C1864218,Others,New Arrivals,CA064X473K5RACTU,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.034173228,200-499:0.036062992,30-199:0.093070866,1-9:0.093070866,500-999:0.034803150,10-29:0.093070866,0,
C1864219,Others,New Arrivals,CA064X103K5RACTU,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.032913386,200-499:0.034803150,30-199:0.089763780,1-9:0.089763780,500-999:0.033543307,10-29:0.089763780,0,
C1870407,Others,New Arrivals,CA0508KRX7R7BB104,CAP-ARRAY-SMD,8,YAGEO,Extended,0508 New Arrivals ROHS, ,1000-:0.075748031,200-499:0.080000000,30-199:0.206614173,1-9:0.206614173,500-999:0.077165354,10-29:0.206614173,0,
C1882470,Others,New Arrivals,CA0612KRX7R8BB103,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.038897638,200-499:0.041102362,30-199:0.106141732,1-9:0.106141732,500-999:0.039685039,10-29:0.106141732,0,
C1882471,Others,New Arrivals,CA0612KRX7R7BB103,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.040472441,200-499:0.042677165,30-199:0.110393701,1-9:0.110393701,500-999:0.041259843,10-29:0.110393701,0,
C1882696,Others,New Arrivals,CA0612KRNPO9BN100,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.045039370,200-499:0.047559055,30-199:0.122992126,1-9:0.122992126,500-999:0.045984252,10-29:0.122992126,0,
C188650,Others,New Arrivals,TPS81256SIPR,9-uSiP,9,Texas Instruments,Extended,- New Arrivals ROHS, ,1000-:0.000196850,1-999:0.000629921,0,
C211669,Others,New Arrivals,AX3007-50ESA,SOP-8,8,Axelite Tech,Extended,SOP-8 New Arrivals ROHS, ,1000-:0.000196850,1-999:0.000629921,0,
C2155230,Others,New Arrivals,CA0508KRNPO9BN151,CAP-ARRAY-SMD,8,YAGEO,Extended,0508 New Arrivals ROHS, ,1000-:0.037637795,200-499:0.039685039,30-199:0.102677165,1-9:0.102677165,500-999:0.038425197,10-29:0.102677165,0,
C2155233,Others,New Arrivals,CA0612KRX7R7BB223,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.037322835,200-499:0.039370079,30-199:0.101732283,1-9:0.101732283,500-999:0.037952756,10-29:0.101732283,0,
C2155235,Others,New Arrivals,CA0612JRNPO9BN181,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.037007874,200-499:0.039055118,30-199:0.100944882,1-9:0.100944882,500-999:0.037637795,10-29:0.100944882,0,
C2155241,Others,New Arrivals,CA0612JRNPO9BN271,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.025039370,200-499:0.026456693,30-199:0.068188976,1-9:0.068188976,500-999:0.025511811,10-29:0.068188976,0,
C2155249,Others,New Arrivals,CA0612JRNPO9BN151,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.028346457,200-499:0.029921260,30-199:0.077165354,1-9:0.077165354,500-999:0.028818898,10-29:0.077165354,0,
C2155250,Others,New Arrivals,CA0612KRX7R9BB152,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.028818898,200-499:0.030393701,30-199:0.078425197,1-9:0.078425197,500-999:0.029291339,10-29:0.078425197,0,
C2155252,Others,New Arrivals,CA0612JRNPO9BN150,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.028346457,200-499:0.029921260,30-199:0.077165354,1-9:0.077165354,500-999:0.028818898,10-29:0.077165354,0,
C2155254,Others,New Arrivals,CA0612KRNPO9BN220,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.027244094,200-499:0.028661417,30-199:0.074173228,1-9:0.074173228,500-999:0.027716535,10-29:0.074173228,0,
C2155257,Others,New Arrivals,CA0612JRNPO9BN680,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.027244094,200-499:0.028661417,30-199:0.074173228,1-9:0.074173228,500-999:0.027716535,10-29:0.074173228,0,
C2155259,Others,New Arrivals,CA0612JRNPO9BN330,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.027244094,200-499:0.028661417,30-199:0.074173228,1-9:0.074173228,500-999:0.027716535,10-29:0.074173228,0,
C2155261,Others,New Arrivals,CA064X153K1RACAUTO,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.035275591,200-499:0.037165354,30-199:0.096062992,1-9:0.096062992,500-999:0.035905512,10-29:0.096062992,0,
C2155262,Others,New Arrivals,CA064X332K2RAC7800,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS, ,1000-:0.035433071,200-499:0.037480315,30-199:0.096692913,1-9:0.096692913,500-999:0.036062992,10-29:0.096692913,0,
C2155289,Others,New Arrivals,CA0612KRX7R9BB391,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.071338583,200-499:0.075275591,30-199:0.194330709,1-9:0.194330709,500-999:0.072598425,10-29:0.194330709,0,
C2155294,Others,New Arrivals,CA0612JRNPO9BN471,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.073070866,200-499:0.077165354,30-199:0.199370079,1-9:0.199370079,500-999:0.074488189,10-29:0.199370079,0,
C2155296,Others,New Arrivals,CA0508JRNPO9BN560,CAP-ARRAY-SMD,8,YAGEO,Extended,0508 New Arrivals ROHS, ,1000-:0.030866142,200-499:0.032440945,30-199:0.083937008,1-9:0.083937008,500-999:0.031338583,10-29:0.083937008,0,
C2155344,Others,New Arrivals,CA0508JRNPO9BN150,CAP-ARRAY-SMD,8,YAGEO,Extended,0508 New Arrivals ROHS, ,1000-:0.022677165,200-499:0.023937008,30-199:0.061889764,1-9:0.061889764,500-999:0.023149606,10-29:0.061889764,0,
C2155345,Others,New Arrivals,CA0612KRX7R8BB223,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.022362205,200-499:0.023464567,30-199:0.060787402,1-9:0.060787402,500-999:0.022677165,10-29:0.060787402,0,
C2155346,Others,New Arrivals,CA0612KRX7R8BB102,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.021417323,200-499:0.022677165,30-199:0.058425197,1-9:0.058425197,500-999:0.021732283,10-29:0.058425197,0,
C2155347,Others,New Arrivals,CA0612MRX7R9BB221,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.024566929,200-499:0.025984252,30-199:0.067244094,1-9:0.067244094,500-999:0.025039370,10-29:0.067244094,0,
C2155348,Others,New Arrivals,CA0612KRX7R9BB332,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.024566929,200-499:0.025984252,30-199:0.067244094,1-9:0.067244094,500-999:0.025039370,10-29:0.067244094,0,
C2155349,Others,New Arrivals,CA0612KRX7R9BB331,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.024566929,200-499:0.025984252,30-199:0.067244094,1-9:0.067244094,500-999:0.025039370,10-29:0.067244094,0,
C2155350,Others,New Arrivals,CA0508JRNPO9BN330,CAP-ARRAY-SMD,8,YAGEO,Extended,0508 New Arrivals ROHS, ,1000-:0.022677165,200-499:0.023937008,30-199:0.061889764,1-9:0.061889764,500-999:0.023149606,10-29:0.061889764,0,
C2155351,Others,New Arrivals,CA0508KRNPO9BN150,CAP-ARRAY-SMD,8,YAGEO,Extended,0508 New Arrivals ROHS, ,1000-:0.024881890,200-499:0.026299213,30-199:0.067874016,1-9:0.067874016,500-999:0.025354331,10-29:0.067874016,0,
C2155352,Others,New Arrivals,CA0508KRNPO9BN100,CAP-ARRAY-SMD,8,YAGEO,Extended,0508 New Arrivals ROHS, ,1000-:0.024881890,200-499:0.026299213,30-199:0.067874016,1-9:0.067874016,500-999:0.025354331,10-29:0.067874016,0,
C2155353,Others,New Arrivals,CA0612KRNPO9BN271,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS, ,1000-:0.024724409,200-499:0.026141732,30-199:0.067559055,1-9:0.067559055,500-999:0.025196850,10-29:0.067559055,0,
C2155354,Others,New Arrivals,CA0508KRNPO9BN180,CAP-ARRAY-SMD,8,YAGEO,Extended,0508 New Arrivals ROHS, ,1000-:0.022677165,200-499:0.023937008,30-199:0.061889764,1-9:0.061889764,500-999:0.023149606,10-29:0.061889764,0,
C222402,Others,New Arrivals,STM1061N34WX6F,SOT23-S1,3,STMicroelectronics,Extended,SOT-23-3 New Arrivals ROHS, ,1-999:0.000629921,1000-:0.000157480,0,
C223940,Others,New Arrivals,HE721A1200,TH-P,8,Littelfuse,Extended,- New Arrivals ROHS, ,1-999:0.000629921,1000-:0.000157480,0,
C225724,Others,New Arrivals,ASAA821-EASB0-7H,SMD-260,262,FOXCONN,Extended,- New Arrivals ROHS, ,1000-:0.000196850,1-999:0.000629921,0,
C233503,Others,New Arrivals,MC14049UBDTR2G,TSSOP-16_L5.0-W4.4-P0.65-LS6.4-BL,16,onsemi,Extended,TSSOP-16 New Arrivals ROHS, ,1-999:0.000629921,1000-:0.000157480,0,
C236136,Others,New Arrivals,MC1413BDG,SOP-16_L10.0-W3.9-P1.27-LS6.0-BL,16,onsemi,Extended,SOIC-16 New Arrivals ROHS, , ,0,
C236908,Others,New Arrivals,FDS8858CZ,SOP-8_L4.9-W3.9-P1.27-LS6.0,8,onsemi,Extended,SO-8 New Arrivals ROHS, ,1000-:0.000196850,1-999:0.000629921,0,
C255437,Others,New Arrivals,RS8052XK,SOP-8_L4.9-W3.9-P1.27-LS6.0-BL,8,Jiangsu RUNIC Tech,Extended,SOP-8 New Arrivals ROHS, ,1-999:0.000629921,1000-:0.000157480,0,
C2649748,Others,New Arrivals,CA064X103K1RACAUTO,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_KEMET-CA064X103K1RACAUTO_C2649748.pdf,1000-:0.038582677,200-499:0.040787402,30-199:0.105354331,1-9:0.105354331,500-999:0.039370079,10-29:0.105354331,0,
C2649756,Others,New Arrivals,CA064X153K1RAC7800,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_KEMET-CA064X153K1RAC7800_C2649756.pdf,1000-:0.035590551,200-499:0.037480315,30-199:0.096850394,1-9:0.096850394,500-999:0.036220472,10-29:0.096850394,0,
C2649758,Others,New Arrivals,CA064X103K1RAC7800,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_KEMET-CA064X103K1RAC7800_C2649758.pdf,1000-:0.035590551,200-499:0.037637795,30-199:0.097165354,1-9:0.097165354,500-999:0.036377953,10-29:0.097165354,0,
C2649759,Others,New Arrivals,CA064X222K2RACAUTO,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_KEMET-CA064X222K2RACAUTO_C2649759.pdf,1000-:0.038740157,200-499:0.040944882,30-199:0.105669291,1-9:0.105669291,500-999:0.039527559,10-29:0.105669291,0,
C2649760,Others,New Arrivals,CA064X103K2RACAUTO,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_KEMET-CA064X103K2RACAUTO_C2649760.pdf,1000-:0.032440945,200-499:0.034173228,30-199:0.088346457,1-9:0.088346457,500-999:0.033070866,10-29:0.088346457,0,
C2649761,Others,New Arrivals,CA064X103K2RAC7800,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_KEMET-CA064X103K2RAC7800_C2649761.pdf,1000-:0.035590551,200-499:0.037637795,30-199:0.097165354,1-9:0.097165354,500-999:0.036377953,10-29:0.097165354,0,
C2649771,Others,New Arrivals,CA0612MRX7R9BB103,CAP-ARRAY-SMD,8,YAGEO,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_YAGEO-CA0612MRX7R9BB103_C2649771.pdf,1000-:0.026929134,200-499:0.028346457,30-199:0.073228346,1-9:0.073228346,500-999:0.027401575,10-29:0.073228346,0,
C2649772,Others,New Arrivals,CA064X332K2RACAUTO,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_KEMET-CA064X332K2RACAUTO_C2649772.pdf,1000-:0.038267717,200-499:0.040472441,30-199:0.104409449,1-9:0.104409449,500-999:0.039055118,10-29:0.104409449,0,
C2649775,Others,New Arrivals,CA064X222K2RAC7800,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080504_KEMET-CA064X222K2RAC7800_C2649775.pdf,1000-:0.035748031,200-499:0.037795276,30-199:0.097480315,1-9:0.097480315,500-999:0.036377953,10-29:0.097480315,0,
C2649782,Others,New Arrivals,CA064X223K1RAC7800,CAP-ARRAY-SMD,8,KEMET,Extended,0612 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2104030510_KEMET-CA064X223K1RAC7800_C2649782.pdf,1000-:0.036062992,200-499:0.038110236,30-199:0.098425197,1-9:0.098425197,500-999:0.036692913,10-29:0.098425197,0,
C2652377,Others,New Arrivals,PCA9507D,118,SOP-8,8,NXP Semicon,Extended,SO-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080236_NXP-Semicon-PCA9507D-118_C2652377.pdf,1000-:0.250393701,200-499:0.262992126,30-199:0.680314961,1-9:0.680314961,500-999:0.255118110,10-29:0.680314961,0,
C2652380,Others,New Arrivals,PCA9614DP,118,TSSOP-10,10,NXP Semicon,Extended,TSSOP-10 New Arrivals ROHS, ,1000-:0.503937008,200-499:0.532283465,30-199:1.373228346,1-9:1.373228346,500-999:0.513385827,10-29:1.373228346,0,
C2652384,Others,New Arrivals,P82B96TD/S900,118,SOP-8,8,NXP Semicon,Extended,SO-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2108070630_NXP-Semicon-P82B96TD-S900-118_C2652384.pdf,1000-:0.620472441,200-499:0.655118110,30-199:1.692913386,1-9:1.692913386,500-999:0.633070866,10-29:1.692913386,0,
C2652395,Others,New Arrivals,PCA9517D,118,SOP-8,8,NXP Semicon,Extended,SO-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080235_NXP-Semicon-PCA9517D-118_C2652395.pdf,1000-:0.225196850,200-499:0.237795276,30-199:0.612598425,1-9:0.612598425,500-999:0.228346457,10-29:0.612598425,0,
C2652401,Others,New Arrivals,LTC4300A-2CMS8#TRPBF,MSOP-8,8,Analog Devices,Extended,MSOP-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080235_Analog-Devices-LTC4300A-2CMS8-TRPBF_C2652401.pdf,1000-:0.891338583,200-499:0.940157480,30-199:2.428346457,1-9:2.428346457,500-999:0.907086614,10-29:2.428346457,0,
C2652404,Others,New Arrivals,PCA9514ADP,118,TSSOP-8,8,NXP Semicon,Extended,TSSOP-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080235_NXP-Semicon-PCA9514ADP-118_C2652404.pdf,1000-:0.396850394,200-499:0.418897638,30-199:1.081889764,1-9:1.081889764,500-999:0.404724409,10-29:1.081889764,0,
C2652413,Others,New Arrivals,PCA9515DP,118,TSSOP-8,8,NXP Semicon,Extended,TSSOP-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080235_NXP-Semicon-PCA9515DP-118_C2652413.pdf,1000-:0.269291339,200-499:0.285039370,30-199:0.733858268,1-9:0.733858268,500-999:0.274015748,10-29:0.733858268,0,
C2652416,Others,New Arrivals,PCA9512AD,118,SOP-8,8,NXP Semicon,Extended,SO-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080235_NXP-Semicon-PCA9512AD-118_C2652416.pdf,1000-:0.396850394,200-499:0.418897638,30-199:1.081889764,1-9:1.081889764,500-999:0.404724409,10-29:1.081889764,0,
C2652418,Others,New Arrivals,PCA9508DP,118,TSSOP-8,8,NXP Semicon,Extended,TSSOP-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080235_NXP-Semicon-PCA9508DP-118_C2652418.pdf,1000-:0.325984252,200-499:0.344881890,30-199:0.888188976,1-9:0.888188976,500-999:0.332283465,10-29:0.888188976,0,
C2652425,Others,New Arrivals,PCA9601D,118,SOP-8_L4.9-W3.9-P1.27-LS6.0-BL,8,NXP Semicon,Extended,SO-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080235_NXP-Semicon-PCA9601D-118_C2652425.pdf,1-9:1.705511811,10-29:1.705511811,30-199:1.705511811,200-499:0.661417323,500-999:0.637795276,1000-:0.626771654,0,
C2652428,Others,New Arrivals,PCA9601DP,118,TSSOP-8,8,NXP Semicon,Extended,TSSOP-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106080235_NXP-Semicon-PCA9601DP-118_C2652428.pdf,1000-:0.677165354,200-499:0.714960630,30-199:1.844094488,1-9:1.844094488,500-999:0.689763780,10-29:1.844094488,0,
C2675068,Others,New Arrivals,ISL88694IH5Z-TK,TSOT-23-5,5,RENESAS,Extended,SOT-5 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106070738_RENESAS-ISL88694IH5Z-TK_C2675068.pdf,1000-:0.721259843,200-499:0.760629921,30-199:1.963779528,1-9:1.963779528,500-999:0.733858268,10-29:1.963779528,0,
C2675069,Others,New Arrivals,SN75LVCP412ARTJR,QFN-20,21,Texas Instruments,Extended,QFN-20(4x4) New Arrivals ROHS, ,1000-:0.850393701,200-499:0.897637795,30-199:2.319685039,1-9:2.319685039,500-999:0.866141732,10-29:2.319685039,0,
C2675070,Others,New Arrivals,SN65LVDS1050PWR,TSSOP-16,16,Texas Instruments,Extended,TSSOP-16 New Arrivals ROHS, ,1000-:0.844094488,200-499:0.891338583,30-199:2.300787402,1-9:2.300787402,500-999:0.859842520,10-29:2.300787402,0,
C2675071,Others,New Arrivals,SN65LVDS105PWR,TSSOP-16,16,Texas Instruments,Extended,TSSOP-16 New Arrivals ROHS, ,1000-:0.870866142,200-499:0.919685039,30-199:2.374803150,1-9:2.374803150,500-999:0.886614173,10-29:2.374803150,0,
C2675072,Others,New Arrivals,PI3EQX1004ZHEX,TQFN-42,43,Diodes Incorporated,Extended,TQFN-42(9x3.5) New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2106071633_Diodes-Incorporated-PI3EQX1004ZHEX_C2675072.pdf,1000-:0.845669291,200-499:0.892913386,30-199:2.303937008,1-9:2.303937008,500-999:0.861417323,10-29:2.303937008,0,
C2675073,Others,New Arrivals,SN65LVP18DRFT,WSON-8,9,Texas Instruments,Extended,WSON-8(2x2) New Arrivals ROHS, ,1000-:1.146456693,200-499:1.209448819,30-199:3.124409449,1-9:3.124409449,500-999:1.166929134,10-29:3.124409449,0,
C2675074,Others,New Arrivals,SN75LVCP412CDRTJR,QFN-20,21,Texas Instruments,Extended,QFN-20(4x4) New Arrivals ROHS, ,1000-:0.825196850,200-499:0.870866142,30-199:2.248818898,1-9:2.248818898,500-999:0.839370079,10-29:2.248818898,0,
C2675075,Others,New Arrivals,PCA9509ADP,118,TSSOP-8,8,NXP Semicon,Extended,TSSOP-8 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2201121130_NXP-Semicon-PCA9509ADP-118_C2675075.pdf,1000-:0.225196850,200-499:0.237795276,30-199:0.612598425,1-9:0.612598425,500-999:0.228346457,10-29:0.612598425,0,
C2675076,Others,New Arrivals,PTN36221AHXHP,X2QFN-12,12,NXP Semicon,Extended,X2QFN-12(1.6x1.6) New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2201121130_NXP-Semicon-PTN36221AHXHP_C2675076.pdf,1000-:0.172850394,200-499:0.182362205,30-199:0.471338583,1-9:0.471338583,500-999:0.176062992,10-29:0.471338583,0,
C2675077,Others,New Arrivals,SN75DP119RGYT,VQFN-14,15,Texas Instruments,Extended,VQFN-14(3.5x3.5) New Arrivals ROHS, ,1000-:0.403149606,200-499:0.425196850,30-199:1.097637795,1-9:1.097637795,500-999:0.411023622,10-29:1.097637795,0,
C2675078,Others,New Arrivals,SN65LVDS100DRG4,SOIC-8,8,Texas Instruments,Extended,SOIC-8 New Arrivals ROHS, ,1000-:0.995275591,200-499:1.050393701,30-199:2.711811024,1-9:2.711811024,500-999:1.012598425,10-29:2.711811024,0,
C2675079,Others,New Arrivals,SN65LVDS100DR,SOIC-8,8,Texas Instruments,Extended,SOIC-8 New Arrivals ROHS, ,1000-:0.995275591,200-499:1.050393701,30-199:2.711811024,1-9:2.711811024,500-999:1.012598425,10-29:2.711811024,0,
C2675080,Others,New Arrivals,SN65LVDT101DR,SOIC-8,8,Texas Instruments,Extended,SOIC-8 New Arrivals ROHS, ,1000-:0.960629921,200-499:1.012598425,30-199:2.617322835,1-9:2.617322835,500-999:0.977952756,10-29:2.617322835,0,
C2675081,Others,New Arrivals,SN65LVDS101DGKR,VSSOP-8,8,Texas Instruments,Extended,VSSOP-8 New Arrivals ROHS, ,1000-:0.995275591,200-499:1.050393701,30-199:2.711811024,1-9:2.711811024,500-999:1.012598425,10-29:2.711811024,0,
C2675082,Others,New Arrivals,SN65LVDS104DRG4,SOIC-16,16,Texas Instruments,Extended,SOIC-16 New Arrivals ROHS, ,1000-:0.970078740,200-499:1.023622047,30-199:2.644094488,1-9:2.644094488,500-999:0.987401575,10-29:2.644094488,0,
C2675083,Others,New Arrivals,SN65LVDT101DGKR,VSSOP-8,8,Texas Instruments,Extended,VSSOP-8 New Arrivals ROHS, ,1000-:0.960629921,200-499:1.012598425,30-199:2.617322835,1-9:2.617322835,500-999:0.977952756,10-29:2.617322835,0,
C2675084,Others,New Arrivals,SN65LVDT100DGKRG4,VSSOP-8,8,Texas Instruments,Extended,VSSOP-8 New Arrivals ROHS, ,1000-:1.003149606,200-499:1.059842520,30-199:2.737007874,1-9:2.737007874,500-999:1.022047244,10-29:2.737007874,0,
C2675085,Others,New Arrivals,SN65LVDS20DRFR,WSON-8,9,Texas Instruments,Extended,WSON-8(2x2) New Arrivals ROHS, ,1000-:1.033070866,200-499:1.091338583,30-199:2.817322835,1-9:2.817322835,500-999:1.051968504,10-29:2.817322835,0,
C2675086,Others,New Arrivals,PI2EQX4432DZDEX,TQFN-48,49,Diodes Incorporated,Extended,TQFN-48(7x7) New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2108071630_Diodes-Incorporated-PI2EQX4432DZDEX_C2675086.pdf,1000-:0.962204724,200-499:1.015748031,30-199:2.622047244,1-9:2.622047244,500-999:0.979527559,10-29:2.622047244,0,
C2675087,Others,New Arrivals,SN65LVDS20DRFRG4,WSON-8,9,Texas Instruments,Extended,WSON-8(2x2) New Arrivals ROHS, ,1000-:1.033070866,200-499:1.091338583,30-199:2.817322835,1-9:2.817322835,500-999:1.051968504,10-29:2.817322835,0,
C2675088,Others,New Arrivals,SN65LVDS101DGKRG4,VSSOP-8,8,Texas Instruments,Extended,VSSOP-8 New Arrivals ROHS, ,1000-:0.995275591,200-499:1.050393701,30-199:2.711811024,1-9:2.711811024,500-999:1.012598425,10-29:2.711811024,0,
C2675089,Others,New Arrivals,SN65LVDT100DR,SOIC-8,8,Texas Instruments,Extended,SOIC-8 New Arrivals ROHS, ,1000-:1.003149606,200-499:1.059842520,30-199:2.737007874,1-9:2.737007874,500-999:1.022047244,10-29:2.737007874,0,
C2675090,Others,New Arrivals,DS92001TMAX/NOPB,SOIC-8,8,Texas Instruments,Extended,SOIC-8 New Arrivals ROHS, ,1000-:0.524409449,200-499:0.552755906,30-199:1.428346457,1-9:1.428346457,500-999:0.533858268,10-29:1.428346457,0,
C2675092,Others,New Arrivals,PCA9516APW,118,TSSOP-16,16,NXP Semicon,Extended,TSSOP-16 New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2108071630_NXP-Semicon-PCA9516APW-118_C2675092.pdf,1000-:0.371653543,200-499:0.392125984,30-199:1.012598425,1-9:1.012598425,500-999:0.377952756,10-29:1.012598425,0,
C2675093,Others,New Arrivals,PI3EQX501BQZAEX,TDFN-8,9,Diodes Incorporated,Extended,TDFN-8(2x2) New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2108071630_Diodes-Incorporated-PI3EQX501BQZAEX_C2675093.pdf,1000-:0.725984252,200-499:0.766929134,30-199:1.979527559,1-9:1.979527559,500-999:0.740157480,10-29:1.979527559,0,
C2675094,Others,New Arrivals,PI3DPX1203ZHE+DRX,TQFN-42,43,Diodes Incorporated,Extended,TQFN-42(9x3.5) New Arrivals ROHS, ,1000-:0.596850394,200-499:0.629921260,30-199:1.625196850,1-9:1.625196850,500-999:0.607874016,10-29:1.625196850,0,
C2675095,Others,New Arrivals,PI3EQX7741AIZDEX,TQFN-20,21,Diodes Incorporated,Extended,TQFN-20(4x4) New Arrivals ROHS, ,1000-:0.551181102,200-499:0.581102362,30-199:1.502362205,1-9:1.502362205,500-999:0.562204724,10-29:1.502362205,0,
C2675096,Others,New Arrivals,PI2EQX6812ZHEX,TQFN-42,43,Diodes Incorporated,Extended,TQFN-42(9x3.5) New Arrivals ROHS,https://datasheet.lcsc.com/lcsc/2108071630_Diodes-Incorporated-PI2EQX6812ZHEX_C2675096.pdf,1000-:0.751181102,200-499:0.793700787,30-199:2.048818898,1-9:2.048818898,500-999:0.765354331,10-29:2.048818898,0,
C2675097,Others,New Arrivals,PI3DPX1203BZHIEX,TQFN-42,43,Diodes Incorporated,Extended,TQFN-42(9x3.5) New Arrivals ROHS, ,1000-:0.546456693,200-499:0.576377953,30-199:1.488188976,1-9:1.488188976,500-999:0.555905512,10-29:1.488188976,0,
