C72882,Driver ICs,MOS Drivers,IMP3211ESA/T,SOP-8_3.9x4.9x1.27P,8,Daily Silver Imp Microelectronics,Extended,SOP-8_150mil MOS Drivers RoHS,https://datasheet.lcsc.com/lcsc/1806011824_Daily-Silver-Imp-Microelectronics-IMP3211ESA-T_C72882.pdf,4000-:0.403149606,500-999:0.417322835,2000-3999:0.406299213,1-9:0.714960630,30-99:0.502362205,1000-1999:0.411023622,10-29:0.592125984,100-499:0.428346457,0,
C72883,Driver ICs,MOS Drivers,3203ESA/T,SOP-8_3.9x4.9x1.27P,8,Daily Silver Imp Microelectronics,Extended,SOP-8_150mil MOS Drivers RoHS,https://datasheet.lcsc.com/lcsc/1809171811_Daily-Silver-Imp-Microelectronics-3203ESA-T_C72883.pdf,1-9:0.488188976,10-29:0.395275591,30-99:0.327559055,100-499:0.272440945,500-999:0.262992126,1000-1999:0.258267717,2000-3999:0.255118110,4000-:0.253543307,0,
C73068,Driver ICs,LCD Drivers,HT16L21,LQFP-44_10.0x10.0x0.8P,44,Holtek Semicon,Extended,LQFP-44 LCD Drivers RoHS,https://datasheet.lcsc.com/lcsc/1809172039_Holtek-Semicon-HT16L21_C73068.pdf,500-999:0.541732283,10-29:0.812598425,100-499:0.560629921,1000-1999:0.532283465,4000-:0.521259843,1-9:1.001574803,30-99:0.674015748,2000-3999:0.525984252,15,
C73205,Driver ICs,MOS Drivers,FDC6324L,SOT-23-6,6,Fairchild Semicon,Extended,SOT-23-6 MOS Drivers RoHS, ,1000-:0.496062992,30-99:0.617322835,1-9:0.896062992,500-999:0.503937008,100-499:0.519685039,10-29:0.733858268,0,
C73320,Driver ICs,LED Drivers,RT8462GS,SOP-14_3.9x8.6x1.27P,14,Richtek Tech,Extended,LED Drivers SOP-14 RoHS,https://datasheet.lcsc.com/szlcsc/1903081704_Richtek-Tech-RT8462GS_C73320.pdf,1-9:2.486614173,10-29:2.064566929,30-99:1.759055118,100-499:1.505511811,500-999:1.462992126,1000-1999:1.442519685,2000-3999:1.425196850,4000-:1.415748031,0,
C74249,Driver ICs,Driver ICs,LTC4441ES8-1#TRPBF,SOIC-8_150mil,8,Linear Tech,Extended,SOIC-8_150mil Driver ICs RoHS, ,104-:5.107086614,30-99:5.259842520,1-9:6.006299213,102-103:5.107086614,100-101:5.107086614,10-29:5.362204724,0,
C74351,Driver ICs,MOS Drivers,IXDN602SIA,SOIC-8_3.9x4.9x1.27P,8,IXYS,Extended,MOS Drivers SOIC-8_150mil RoHS,https://datasheet.lcsc.com/szlcsc/IXYS-IXDN602SIA_C74351.pdf,10-29:1.200000000,100-499:0.864566929,1-9:1.451968504,30-99:1.015748031,1000-:0.826771654,500-999:0.839370079,0,
C79202,Driver ICs,LED Drivers,BP9918C,SOT-23-3,3,BPS(Bright Power Semicon),Extended,Step-down SOT-23(SOT-23-3) LED Drivers RoHS,https://datasheet.lcsc.com/lcsc/1810010232_BPS-Bright-Power-Semicon-BP9918C_C79202.pdf,20000-:0.050551181,50-145:0.074488189,500-2495:0.053858268,5000-9995:0.051496063,2500-4995:0.052283465,5-45:0.090078740,150-495:0.063307087,10000-19995:0.051023622,0,
C80716,Driver ICs,LED Drivers,SM2082C,TO-252-2,3,Shenzhen Sunmoon Micro,Extended,TO-252-2(DPAK) LED Drivers RoHS,https://datasheet.lcsc.com/lcsc/1804162143_Shenzhen-Sunmoon-Micro-SM2082C_C80716.pdf,20000-:0.063937008,50-145:0.095905512,500-2495:0.068346457,5000-9995:0.065196850,5-45:0.116692913,150-495:0.080787402,10000-19995:0.064409449,2500-4995:0.066299213,0,
C80902,Driver ICs,Motor Drivers,SCM1243MF,IC-TH,31,Sanken Elec,Extended,DIP-33 Motor Drivers RoHS,https://datasheet.lcsc.com/lcsc/1912111437_Sanken-Elec-SCM1243MF_C80902.pdf,102-103:6.105511811,10-29:6.403149606,100-101:6.105511811,1-9:7.160629921,30-99:6.283464567,104-:6.105511811,0,
C80922,Driver ICs,LED Drivers,HT1632C,LQFP-52_14.0x14.0x1.0P,52,Holtek Semicon,Extended,LQFP-52 LED Drivers RoHS,https://datasheet.lcsc.com/lcsc/1809192122_Holtek-Semicon-HT1632C_C80922.pdf,1-9:0.954330709,10-29:0.788976378,30-99:0.667716535,100-499:0.568503937,500-999:0.552755906,1000-1999:0.543307087,2000-3999:0.537007874,4000-:0.533858268,0,
C81156,Driver ICs,LED Drivers,MP4689DN-LF-Z,SOIC-8_EP_3.9x4.9x1.27P,8,Monolithic Power Systems,Extended,SOIC-8_EP_150mil LED Drivers RoHS, ,1-9:1.631496063,10-29:1.340157480,30-99:1.129133858,100-499:0.954330709,500-999:0.924409449,1000-1999:0.910236220,2000-3999:0.899212598,4000-:0.891338583,0,
C81619,Driver ICs,LED Drivers,BP9916D,SOP-8_3.9x4.9x1.27P,8,BPS(Bright Power Semicon),Extended,SOP-8_150mil LED Drivers RoHS,https://datasheet.lcsc.com/lcsc/1805310816_BPS-Bright-Power-Semicon-BP9916D_C81619.pdf,5-45:0.095275591,150-495:0.065984252,5000-9995:0.053228346,2500-4995:0.054173228,10000-19995:0.052598425,20000-:0.052125984,50-145:0.078267717,500-2495:0.055905512,0,
C83516,Driver ICs,MOS Drivers,A3941KLPTR-T,TSSOP-28_4.4x9.7x0.65P,28,Allegro MicroSystems, LLC,Extended,MOS Drivers TSSOP-28-EP RoHS,https://datasheet.lcsc.com/szlcsc/1905211802_Allegro-MicroSystems-LLC-A3941KLPTR-T_C83516.pdf,4000-:1.919685039,1-9:3.831496063,10-29:3.077165354,30-99:2.530708661,100-499:2.080314961,1000-1999:1.965354331,500-999:2.004724409,2000-3999:1.938582677,0,
C85285,Driver ICs,LED Drivers,MP24893DJ-LF-Z,TSOT-23-5,5,Monolithic Power Systems,Extended,TSOT-23-5 LED Drivers RoHS, ,1-9:0.415748031,10-29:0.343307087,30-99:0.289763780,100-499:0.245669291,500-999:0.239370079,1000-1999:0.234645669,2000-3999:0.233070866,4000-:0.229921260,36,
C87502,Driver ICs,LED Drivers,HT16K33,SOP-28_7.5x17.9x1.27P,28,Holtek Semicon,Extended,LED Drivers SOP-28_300mil RoHS,https://datasheet.lcsc.com/szlcsc/Holtek-Semicon-HT16K33_C87502.pdf,1-9:0.626771654,10-29:0.519685039,30-99:0.442519685,100-499:0.379527559,500-999:0.368503937,1000-1999:0.362204724,2000-3999:0.359055118,4000-:0.355905512,0,
C89205,Driver ICs,LED Drivers,HT16C21,SOP-28_7.5x17.9x1.27P,28,Holtek Semicon,Extended,LED Drivers SOP-28_300mil RoHS,https://datasheet.lcsc.com/szlcsc/Holtek-Semicon-HT16C21_C89205.pdf,1-9:0.481889764,10-29:0.395275591,30-99:0.333858268,100-499:0.281889764,500-999:0.274015748,1000-1999:0.269291339,2000-3999:0.266141732,4000-:0.264566929,0,
C8953,Driver ICs,LED Drivers,MP3202DJ-LF-Z,SOT-23-6L,6,Monolithic Power Systems,Extended,SOT-23-6 LED Drivers RoHS, ,1-9:0.409448819,10-29:0.335433071,30-99:0.280314961,100-499:0.236220472,500-999:0.228346457,1000-1999:0.223622047,2000-3999:0.222047244,4000-:0.218897638,6,
C91249,Driver ICs,LCD Drivers,HT16C21,SOP-20_7.5x12.8x1.27P,20,Holtek Semicon,Extended,LCD Drivers SOP-20_300mil RoHS,https://datasheet.lcsc.com/szlcsc/Holtek-Semicon-HT16C21_C91249.pdf,1-9:0.373228346,10-29:0.299212598,30-99:0.245669291,100-499:0.201574803,500-999:0.193700787,1000-1999:0.190551181,2000-3999:0.187401575,4000-:0.185826772,0,
C91334,Driver ICs,Motor Drivers,A4960SJPTR-T,LQFP-32_7x7x08P,32,Allegro MicroSystems, LLC,Extended,LQFP-32_7x7x08P Motor Drivers RoHS, , ,0,
C91845,Driver ICs,LCD Drivers,HT16C22,LQFP-48_7.0x7.0x0.5P,48,Holtek Semicon,Extended,LQFP-48 LCD Drivers RoHS,https://datasheet.lcsc.com/lcsc/1809081912_Holtek-Semicon-HT16C22_C91845.pdf,1-9:0.642519685,10-29:0.524409449,30-99:0.437795276,100-499:0.366929134,500-999:0.354330709,1000-1999:0.348031496,2000-3999:0.343307087,4000-:0.340157480,5,
C91944,Driver ICs,MOS Drivers,MP1907GQ-Z,QFN-10_EP_3.0x3.0x0.5P,10,Monolithic Power Systems,Extended,QFN-10_3x3x05P MOS Drivers RoHS, ,1-9:0.719685039,10-29:0.590551181,30-99:0.497637795,100-499:0.420472441,500-999:0.406299213,1000-1999:0.400000000,2000-3999:0.395275591,4000-:0.392125984,0,
C92499,Driver ICs,LCD Drivers,HT16C21 SOP24,SOP-24_7.5x15.4x1.27P,24,Holtek Semicon,Extended,LCD Drivers SOP-24_300mil RoHS,https://datasheet.lcsc.com/szlcsc/Holtek-Semicon-HT16C21-SOP24_C92499.pdf,1-9:0.494488189,10-29:0.406299213,30-99:0.343307087,100-499:0.289763780,500-999:0.281889764,1000-1999:0.277165354,2000-3999:0.274015748,4000-:0.270866142,0,
C93171,Driver ICs,LED Drivers,HT16K33,SOP-24_7.5x15.4x1.27P,24,Holtek Semicon,Extended,LED Drivers SOP-24_300mil RoHS,https://datasheet.lcsc.com/szlcsc/Holtek-Semicon-HT16K33_C93171.pdf,1-9:0.541732283,10-29:0.436220472,30-99:0.359055118,100-499:0.296062992,500-999:0.285039370,1000-1999:0.280314961,2000-3999:0.275590551,4000-:0.272440945,0,
C9372,Driver ICs,Darlington transistor array driver,ULN2803AFWG,SOIC-18_7.5x11.5x1.27P,18,TOSHIBA,Extended,SOIC-18_300mil Darlington transistor array driver RoHS,https://datasheet.lcsc.com/lcsc/1811100911_TOSHIBA-ULN2803AFWG_C9372.pdf,1-9:1.182677165,10-29:0.952755906,30-99:0.785826772,100-499:0.648818898,500-999:0.625196850,1000-1999:0.614173228,2000-3999:0.604724409,4000-:0.600000000,39,
C95357,Driver ICs,Motor Drivers,L6226QTR,QFN-32_EP_5.0x5.0x0.5P,32,STMicroelectronics,Extended,Motor Drivers QFN-32 RoHS,https://datasheet.lcsc.com/szlcsc/1905051203_STMicroelectronics-L6226QTR_C95357.pdf,1-9:1.948031496,30-99:1.349606299,2000-3999:1.077165354,4000-:1.067716535,10-29:1.601574803,100-499:1.143307087,1000-1999:1.089763780,500-999:1.107086614,0,
C97365,Driver ICs,LED Drivers,D7258,SOP-16_3.9x10.1x1.27P,16,DBIC(Double Microelectronics),Extended,SOP-16_150mil LED Drivers RoHS,https://datasheet.lcsc.com/lcsc/1810010115_DBIC-Double-Microelectronics-D7258_C97365.pdf,500-999:0.102047244,2000-3999:0.099055118,4000-:0.098110236,1-9:0.188661417,10-29:0.152913386,30-99:0.127086614,100-499:0.105826772,1000-1999:0.100314961,0,
C97682,Driver ICs,MOS Drivers,FD6536S,SOIC-28_7.5x17.9x1.27P,28,Fortior Tech,Extended,SOIC-28_300mil MOS Drivers RoHS,https://datasheet.lcsc.com/lcsc/1810242210_Fortior-Tech-FD6536S_C97682.pdf,500-999:0.518110236,4000-:0.496062992,1-9:0.988976378,30-99:0.653543307,1000-1999:0.507086614,2000-3999:0.500787402,10-29:0.795275591,100-499:0.537007874,0,
